[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130202 Rested\SMI\003RB 20130201 - Rested.idf
Date:	08.08.2014 15:40:53
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130201 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	149	6576919488	6576940592	21104	376.82	237.04	388.73	229.50	12.12	1138.49	1.00	574.41	900.59	-900.59	728.40
Saccade L	1	150	6577540001	6577558731	18730	369.41	220.13	385.50	256.83	11.03	1167.42	1.00	588.91	2560.00	-2560.00	2386.61
Saccade L	1	151	6577958227	6577978360	20133	366.09	226.95	390.55	254.39	11.86	1174.48	1.00	589.00	2348.39	-2348.39	2289.78
Saccade L	1	152	6581853998	6581873873	19875	369.56	227.29	450.59	225.87	1.32	207.03	1.00	66.26	5152.63	-4979.47	3763.39
Saccade L	1	153	6590025958	6590044759	18801	368.73	228.84	336.55	212.46	0.94	102.02	1.00	50.10	2436.04	-1315.50	2006.89
Saccade L	1	154	6590264543	6590284505	19962	328.69	241.68	355.39	239.89	0.76	68.40	1.00	37.91	1607.23	-1413.65	1127.92
Saccade L	1	155	6590883918	6590924219	40301	419.27	419.23	419.07	412.75	38.19	1631.23	0.50	947.62	40780.78	-40610.00	31283.43
Saccade L	1	156	6598135780	6598175770	39990	363.43	248.73	394.26	361.05	3.40	170.33	1.00	84.93	3160.72	-4171.30	2953.33
Saccade L	1	157	6604408997	6604448636	39639	383.39	228.33	363.51	226.85	36.24	1232.30	1.00	914.32	-1091.94	-27997.89	14660.21
Saccade L	1	158	6606666279	6606686199	19920	389.36	235.91	401.49	237.56	0.22	31.29	1.00	10.88	725.33	-650.51	497.66
Saccade L	1	159	6607905364	6607964777	59413	330.68	222.30	334.13	184.74	30.24	1007.82	0.00	508.93	21326.03	-23357.29	14461.66
Saccade L	1	160	6614137925	6614157891	19966	389.47	198.78	406.05	253.73	12.26	1205.59	1.00	613.98	3666.39	-3666.39	3293.51
Saccade L	1	161	6615816320	6615835904	19584	342.37	229.83	330.15	222.77	10.21	1042.21	0.00	521.41	901.55	-901.55	891.36
Saccade L	1	162	6616215791	6616235525	19734	346.57	233.61	333.03	215.01	10.45	1056.05	0.00	529.40	1470.06	-1470.06	1424.27
Saccade L	1	163	6621149926	6621170166	20240	278.90	216.14	354.26	228.21	5.80	894.43	0.00	286.60	4875.02	-20936.77	10192.24
Saccade L	1	164	6624805910	6624845965	40055	315.06	182.93	316.81	186.39	22.32	931.12	1.00	557.14	23075.36	-23250.81	17347.48
Saccade L	1	165	6626484367	6626504016	19649	351.70	196.56	319.62	203.04	10.62	1018.83	0.00	540.51	27281.52	-19838.01	21961.74
Saccade L	1	166	6626563932	6626584257	20325	369.09	215.56	402.32	240.03	17.99	1180.33	1.00	885.03	24426.85	-26736.21	17895.15
Saccade L	1	167	6626623841	6626643933	20092	370.18	216.18	404.54	241.81	17.88	1187.22	1.00	889.90	24322.01	-26770.23	17903.14
Saccade L	1	168	6626684157	6626743674	59517	369.52	217.22	334.52	214.30	54.74	1187.22	1.00	919.81	-114.77	-24956.98	6323.65
Saccade L	1	169	6626803911	6626823654	19743	367.73	212.84	369.50	232.39	10.98	1101.80	1.00	556.28	24844.77	715.84	8938.29
Saccade L	1	170	6627003421	6627023412	19991	317.62	211.51	193.01	296.36	11.23	966.00	0.00	561.80	9617.71	-9617.71	6990.99
Saccade L	1	171	6627184502	6627203178	18676	334.53	169.75	334.33	237.14	10.08	1036.14	1.00	539.57	4304.42	-4304.42	3587.92
Saccade L	1	172	6630380861	6630399673	18812	370.13	163.17	369.48	216.31	10.53	1081.20	1.00	559.94	3394.43	-3394.43	2749.74
