[BeGaze]
Converted from:	F:\1. ON ROAD - Track\008 AH\008 AH 20130928 Sleep Deprived\SMI\008 AH 201230928 - Sleep Deprived.idf
Date:	08.08.2014 16:55:46
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	008 AH 201230928 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	157	6439097933	6439117968	20035	415.67	412.23	405.50	460.12	2.01	148.96	0.00	100.33	2471.03	-2169.82	1946.96
Saccade L	1	158	6439297689	6439397601	99912	390.68	517.18	388.95	709.65	30.57	695.66	0.40	305.97	17173.74	-10953.58	9851.40
Saccade L	1	159	6441035852	6441056168	20316	388.81	371.79	371.00	369.40	0.32	45.92	1.00	15.82	1095.07	-1063.34	732.84
Saccade L	1	160	6442614068	6442634098	20030	420.25	347.35	419.97	343.95	0.17	12.28	1.00	8.40	108.81	-59.96	89.84
Saccade L	1	161	6445750887	6445790525	39638	244.91	540.04	300.59	381.43	33.34	1481.55	0.00	841.10	37038.85	-36535.95	27617.03
Saccade L	1	162	6446130119	6446270006	139887	342.67	390.64	347.76	384.21	73.23	1305.01	0.14	523.49	32548.63	-32454.02	28848.37
Saccade L	1	163	6447189041	6447208955	19914	325.99	338.35	269.23	310.83	1.54	161.17	1.00	77.16	3948.82	-3747.21	2899.34
Saccade L	1	164	6447668504	6447688322	19818	310.35	312.52	313.36	312.93	0.15	9.18	1.00	7.64	61.06	32.39	48.05
Saccade L	1	165	6448607325	6448627400	20075	362.85	287.98	365.72	280.24	0.60	72.20	0.00	29.66	102.53	-1596.52	719.18
Saccade L	1	166	6452323254	6452343764	20510	431.51	322.48	430.88	320.64	0.10	5.13	1.00	4.72	-3.65	-70.65	35.03
Saccade L	1	167	6453102790	6453182473	79683	441.10	366.76	440.62	362.80	81.18	1783.55	0.25	1018.80	44501.76	-44506.84	29657.72
Saccade L	1	168	6456558447	6456578550	20103	409.07	394.47	365.38	390.11	1.05	112.20	1.00	52.23	2777.76	-2672.28	2177.82
Saccade L	1	169	6456678279	6456718286	40007	354.23	393.93	354.30	399.60	28.16	1757.26	1.00	703.92	43713.24	-43851.52	43643.24
Saccade L	1	170	6456898163	6457138294	240131	330.92	392.39	315.92	388.62	218.21	1787.21	1.00	908.72	44572.76	-44589.12	21658.01
Saccade L	1	171	6457417538	6457457611	40073	330.12	395.99	330.38	401.03	29.20	1820.09	1.00	728.56	45305.54	-45170.40	45056.73
Saccade L	1	172	6458137016	6458237667	100651	347.62	372.43	360.11	377.21	67.21	1828.72	1.00	667.75	31988.80	-45630.35	24227.70
Saccade L	1	173	6458356450	6458396509	40059	364.92	383.24	362.80	385.19	21.35	1328.15	0.50	533.04	33126.39	-33161.04	33115.98
Saccade L	1	174	6458537430	6458576292	38862	370.56	376.95	370.72	385.67	28.28	1820.14	1.00	727.60	45401.39	-45417.48	45128.90
