[BeGaze]
Converted from:	F:\1. ON ROAD - Track\010 NK\010 NK Sleep Deprived 20131207\SMI\010 NK 20131207 - Sleep Deprived.idf
Date:	08.08.2014 16:42:40
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	010 NK 20131207 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	155	6138207709	6138247922	40213	387.41	283.20	359.81	434.97	3.92	200.62	1.00	97.55	4807.06	-4940.91	4322.55
Saccade L	1	156	6139706012	6139725962	19950	381.17	272.10	396.66	272.02	0.77	109.50	1.00	38.37	2666.34	-756.66	1457.93
Saccade L	1	157	6140884760	6140904571	19811	389.56	322.01	420.72	325.15	0.84	81.09	0.00	42.51	1904.19	-1901.04	1858.42
Saccade L	1	158	6141104458	6141145575	41117	410.38	322.81	362.19	451.89	23.05	1448.41	1.00	560.70	35928.84	-36062.03	34180.83
Saccade L	1	159	6141723726	6141744054	20328	350.71	408.91	381.28	338.47	1.76	196.16	1.00	86.79	4607.01	-3187.72	3402.17
Saccade L	1	160	6142662712	6142702725	40013	391.42	286.85	355.01	439.31	21.82	1414.10	1.00	545.43	34821.12	-35153.46	32320.75
Saccade L	1	161	6143821325	6143841691	20366	380.04	288.64	353.16	370.52	2.31	220.15	1.00	113.29	5448.33	-4678.33	4113.62
Saccade L	1	162	6145059987	6145079955	19968	380.23	339.04	361.86	407.86	2.11	181.99	1.00	105.66	4462.66	-4239.06	3232.45
Saccade L	1	163	6146398466	6146418464	19998	380.24	323.31	402.16	318.69	0.71	64.97	0.00	35.31	1164.46	-1414.25	1324.27
Saccade L	1	164	6148196468	6148236817	40349	391.18	292.60	360.82	430.51	22.12	1406.63	1.00	548.25	34148.66	-35010.34	32251.59
Saccade L	1	165	6149015597	6149036701	21104	381.32	316.27	372.01	423.33	2.23	274.43	1.00	105.71	6817.72	-6617.18	5072.85
Saccade L	1	166	6149235697	6149735158	499461	365.88	473.42	795.87	-57.26	313.27	1965.52	0.64	627.21	49085.40	-49137.96	19427.79
Saccade L	1	167	6149835064	6149874582	39518	801.96	-44.38	364.65	371.24	16.20	1648.74	0.50	409.85	40993.27	-36901.39	21996.81
Saccade L	1	168	6149954586	6149974693	20107	391.67	299.51	392.01	300.02	0.07	6.19	1.00	3.35	12.02	-115.58	45.52
Saccade L	1	169	6150513834	6150534293	20459	358.45	292.79	358.20	365.80	2.06	186.52	1.00	100.47	4630.16	-3435.50	3624.14
Saccade L	1	170	6151932682	6151952355	19673	377.98	302.65	447.56	328.65	1.29	189.77	1.00	65.43	4655.13	-4649.06	3517.01
Saccade L	1	171	6152132472	6152233066	100594	443.98	351.79	431.55	369.16	71.95	1423.96	0.39	715.29	35378.97	-35289.68	30259.52
